,Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,kluster
4207,1109,2020-03-17,jakarta selatan,"jakarta selatan, pondok pinang",5,0,115,0
4208,1109,2020-03-17,jakarta selatan,"jakarta selatan, pondok pinang",8,0,115,0
4209,1110,2020-03-20,jakarta selatan,"jakarta selatan, pondok pinang",1,0,115,0
4210,1110,2020-03-20,jakarta selatan,"jakarta selatan, pondok pinang",5,0,115,0
4211,1110,2020-03-20,jakarta selatan,"jakarta selatan, pondok pinang",8,0,115,0
4212,1111,2020-03-28,jakarta selatan,"jakarta selatan, pondok pinang",1,0,115,0
4213,1111,2020-03-28,jakarta selatan,"jakarta selatan, pondok pinang",5,0,115,0
4214,1111,2020-03-28,jakarta selatan,"jakarta selatan, pondok pinang",8,0,115,0
4215,1112,2020-03-02,jakarta selatan,"jakarta selatan, bintaro",5,0,60,0
4216,1112,2020-03-02,jakarta selatan,"jakarta selatan, bintaro",11,0,60,0
4217,1112,2020-03-02,jakarta selatan,"jakarta selatan, bintaro",10,0,60,0
4218,1112,2020-03-02,jakarta selatan,"jakarta selatan, bintaro",14,0,60,0
4219,1113,2020-03-16,jakarta selatan,"jakarta selatan, bintaro",5,0,60,0
4220,1113,2020-03-16,jakarta selatan,"jakarta selatan, bintaro",11,0,60,0
4221,1113,2020-03-16,jakarta selatan,"jakarta selatan, bintaro",10,0,60,0
4222,1113,2020-03-16,jakarta selatan,"jakarta selatan, bintaro",14,0,60,0
4223,1114,2020-03-20,jakarta selatan,"jakarta selatan, bintaro",5,0,60,0
4224,1114,2020-03-20,jakarta selatan,"jakarta selatan, bintaro",11,0,60,0
4225,1114,2020-03-20,jakarta selatan,"jakarta selatan, bintaro",10,0,60,0
4226,1114,2020-03-20,jakarta selatan,"jakarta selatan, bintaro",14,0,60,0
4227,1115,2020-03-16,jakarta selatan,"jakarta selatan, lebak bulus",8,0,70,0
4228,1116,2020-03-16,jakarta selatan,"jakarta selatan, cipete selatan",7,0,15,0
4229,1117,2020-03-16,jakarta selatan,"jakarta selatan, pondok labu",1,0,50,0
4230,1117,2020-03-16,jakarta selatan,"jakarta selatan, pondok labu",3,0,50,0
4231,1117,2020-03-16,jakarta selatan,"jakarta selatan, pondok labu",7,0,50,0
4232,1117,2020-03-16,jakarta selatan,"jakarta selatan, pondok labu",10,0,50,0
4233,1118,2020-03-16,jakarta selatan,"jakarta selatan, bangka",2,0,40,0
4234,1118,2020-03-16,jakarta selatan,"jakarta selatan, bangka",3,0,40,0
4235,1118,2020-03-16,jakarta selatan,"jakarta selatan, bangka",4,0,40,0
4236,1119,2020-03-16,jakarta selatan,"jakarta selatan, kuningan barat",5,0,40,0
4237,1120,2020-03-16,jakarta selatan,"jakarta selatan, cipedak",4,0,70,0
4238,1121,2020-03-20,jakarta selatan,"jakarta selatan, menteng atas",7,0,60,0
4239,1121,2020-03-20,jakarta selatan,"jakarta selatan, menteng atas",8,0,60,0
4240,1121,2020-03-20,jakarta selatan,"jakarta selatan, menteng atas",9,0,60,0
4241,1121,2020-03-20,jakarta selatan,"jakarta selatan, menteng atas",14,0,60,0
4242,1121,2020-03-20,jakarta selatan,"jakarta selatan, menteng atas",15,0,60,0
4243,1122,2020-03-01,jakarta timur,"jakarta timur, cipinang muara",13,456,50,0
4244,1123,2020-03-02,jakarta timur,"jakarta timur, cipinang muara",13,456,50,0
4245,1124,2020-03-16,jakarta timur,"jakarta timur, cipinang muara",13,456,50,0
4246,1125,2020-03-01,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4247,1125,2020-03-01,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4248,1125,2020-03-01,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4249,1125,2020-03-01,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4250,1126,2020-03-02,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4251,1126,2020-03-02,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4252,1126,2020-03-02,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4253,1126,2020-03-02,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4254,1127,2020-03-16,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4255,1127,2020-03-16,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4256,1127,2020-03-16,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4257,1127,2020-03-16,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4258,1128,2020-03-18,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4259,1128,2020-03-18,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4260,1128,2020-03-18,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4261,1128,2020-03-18,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4262,1129,2020-03-23,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4263,1129,2020-03-23,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4264,1129,2020-03-23,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4265,1129,2020-03-23,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4266,1130,2020-03-25,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4267,1130,2020-03-25,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4268,1130,2020-03-25,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4269,1130,2020-03-25,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4270,1131,2020-03-26,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4271,1131,2020-03-26,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4272,1131,2020-03-26,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4273,1131,2020-03-26,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4274,1132,2020-03-27,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4275,1132,2020-03-27,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4276,1132,2020-03-27,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4277,1132,2020-03-27,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4278,1133,2020-03-28,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4279,1133,2020-03-28,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4280,1133,2020-03-28,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4281,1133,2020-03-28,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4282,1134,2020-03-30,jakarta timur,"jakarta timur, kampung melayu",4,1068,110,0
4283,1134,2020-03-30,jakarta timur,"jakarta timur, kampung melayu",5,1068,110,0
4284,1134,2020-03-30,jakarta timur,"jakarta timur, kampung melayu",7,1068,110,0
4285,1134,2020-03-30,jakarta timur,"jakarta timur, kampung melayu",8,1068,110,0
4286,1135,2020-03-01,jakarta timur,"jakarta timur, bidara cina",5,4838,140,2
4287,1135,2020-03-01,jakarta timur,"jakarta timur, bidara cina",6,4838,140,2
4288,1135,2020-03-01,jakarta timur,"jakarta timur, bidara cina",7,4838,140,2
4289,1135,2020-03-01,jakarta timur,"jakarta timur, bidara cina",10,4838,140,2
4290,1135,2020-03-01,jakarta timur,"jakarta timur, bidara cina",11,4838,140,2
4291,1136,2020-03-02,jakarta timur,"jakarta timur, bidara cina",5,4838,140,2
4292,1136,2020-03-02,jakarta timur,"jakarta timur, bidara cina",6,4838,140,2
4293,1136,2020-03-02,jakarta timur,"jakarta timur, bidara cina",7,4838,140,2
4294,1136,2020-03-02,jakarta timur,"jakarta timur, bidara cina",10,4838,140,2
4295,1136,2020-03-02,jakarta timur,"jakarta timur, bidara cina",11,4838,140,2
4296,1137,2020-03-16,jakarta timur,"jakarta timur, bidara cina",5,4838,140,2
4297,1137,2020-03-16,jakarta timur,"jakarta timur, bidara cina",6,4838,140,2
4298,1137,2020-03-16,jakarta timur,"jakarta timur, bidara cina",7,4838,140,2
4299,1137,2020-03-16,jakarta timur,"jakarta timur, bidara cina",10,4838,140,2
4300,1137,2020-03-16,jakarta timur,"jakarta timur, bidara cina",11,4838,140,2
4301,1138,2020-03-18,jakarta timur,"jakarta timur, bidara cina",5,4838,140,2
4302,1138,2020-03-18,jakarta timur,"jakarta timur, bidara cina",6,4838,140,2
4303,1138,2020-03-18,jakarta timur,"jakarta timur, bidara cina",7,4838,140,2
4304,1138,2020-03-18,jakarta timur,"jakarta timur, bidara cina",10,4838,140,2
4305,1138,2020-03-18,jakarta timur,"jakarta timur, bidara cina",11,4838,140,2
4306,1139,2020-03-25,jakarta timur,"jakarta timur, bidara cina",5,4838,140,2
4307,1139,2020-03-25,jakarta timur,"jakarta timur, bidara cina",6,4838,140,2
4308,1139,2020-03-25,jakarta timur,"jakarta timur, bidara cina",7,4838,140,2
4309,1139,2020-03-25,jakarta timur,"jakarta timur, bidara cina",10,4838,140,2
4310,1139,2020-03-25,jakarta timur,"jakarta timur, bidara cina",11,4838,140,2
4311,1140,2020-03-26,jakarta timur,"jakarta timur, bidara cina",5,4838,140,2
4312,1140,2020-03-26,jakarta timur,"jakarta timur, bidara cina",6,4838,140,2
4313,1140,2020-03-26,jakarta timur,"jakarta timur, bidara cina",7,4838,140,2
4314,1140,2020-03-26,jakarta timur,"jakarta timur, bidara cina",10,4838,140,2
4315,1140,2020-03-26,jakarta timur,"jakarta timur, bidara cina",11,4838,140,2
4316,1141,2020-03-27,jakarta timur,"jakarta timur, bidara cina",5,4838,140,2
4317,1141,2020-03-27,jakarta timur,"jakarta timur, bidara cina",6,4838,140,2
4318,1141,2020-03-27,jakarta timur,"jakarta timur, bidara cina",7,4838,140,2
4319,1141,2020-03-27,jakarta timur,"jakarta timur, bidara cina",10,4838,140,2
4320,1141,2020-03-27,jakarta timur,"jakarta timur, bidara cina",11,4838,140,2
4321,1142,2020-03-30,jakarta timur,"jakarta timur, bidara cina",5,4838,140,2
4322,1142,2020-03-30,jakarta timur,"jakarta timur, bidara cina",6,4838,140,2
4323,1142,2020-03-30,jakarta timur,"jakarta timur, bidara cina",7,4838,140,2
4324,1142,2020-03-30,jakarta timur,"jakarta timur, bidara cina",10,4838,140,2
4325,1142,2020-03-30,jakarta timur,"jakarta timur, bidara cina",11,4838,140,2
4326,1143,2020-03-01,jakarta timur,"jakarta timur, cawang",1,0,115,0
4327,1143,2020-03-01,jakarta timur,"jakarta timur, cawang",2,0,115,0
4328,1143,2020-03-01,jakarta timur,"jakarta timur, cawang",3,0,115,0
4329,1143,2020-03-01,jakarta timur,"jakarta timur, cawang",5,0,115,0
4330,1143,2020-03-01,jakarta timur,"jakarta timur, cawang",8,0,115,0
4331,1143,2020-03-01,jakarta timur,"jakarta timur, cawang",12,0,115,0
4332,1144,2020-03-02,jakarta timur,"jakarta timur, cawang",1,0,115,0
4333,1144,2020-03-02,jakarta timur,"jakarta timur, cawang",2,0,115,0
4334,1144,2020-03-02,jakarta timur,"jakarta timur, cawang",3,0,115,0
4335,1144,2020-03-02,jakarta timur,"jakarta timur, cawang",5,0,115,0
4336,1144,2020-03-02,jakarta timur,"jakarta timur, cawang",8,0,115,0
4337,1144,2020-03-02,jakarta timur,"jakarta timur, cawang",12,0,115,0
4338,1145,2020-03-16,jakarta timur,"jakarta timur, cawang",1,0,115,0
4339,1145,2020-03-16,jakarta timur,"jakarta timur, cawang",2,0,115,0
4340,1145,2020-03-16,jakarta timur,"jakarta timur, cawang",3,0,115,0
4341,1145,2020-03-16,jakarta timur,"jakarta timur, cawang",5,0,115,0
4342,1145,2020-03-16,jakarta timur,"jakarta timur, cawang",8,0,115,0
4343,1145,2020-03-16,jakarta timur,"jakarta timur, cawang",12,0,115,0
4344,1146,2020-03-23,jakarta timur,"jakarta timur, cawang",1,0,115,0
4345,1146,2020-03-23,jakarta timur,"jakarta timur, cawang",2,0,115,0
4346,1146,2020-03-23,jakarta timur,"jakarta timur, cawang",3,0,115,0
4347,1146,2020-03-23,jakarta timur,"jakarta timur, cawang",5,0,115,0
4348,1146,2020-03-23,jakarta timur,"jakarta timur, cawang",8,0,115,0
4349,1146,2020-03-23,jakarta timur,"jakarta timur, cawang",12,0,115,0
4350,1147,2020-03-25,jakarta timur,"jakarta timur, cawang",1,0,115,0
4351,1147,2020-03-25,jakarta timur,"jakarta timur, cawang",2,0,115,0
4352,1147,2020-03-25,jakarta timur,"jakarta timur, cawang",3,0,115,0
4353,1147,2020-03-25,jakarta timur,"jakarta timur, cawang",5,0,115,0
4354,1147,2020-03-25,jakarta timur,"jakarta timur, cawang",8,0,115,0
4355,1147,2020-03-25,jakarta timur,"jakarta timur, cawang",12,0,115,0
4356,1148,2020-03-26,jakarta timur,"jakarta timur, cawang",1,0,115,0
4357,1148,2020-03-26,jakarta timur,"jakarta timur, cawang",2,0,115,0
4358,1148,2020-03-26,jakarta timur,"jakarta timur, cawang",3,0,115,0
4359,1148,2020-03-26,jakarta timur,"jakarta timur, cawang",5,0,115,0
4360,1148,2020-03-26,jakarta timur,"jakarta timur, cawang",8,0,115,0
4361,1148,2020-03-26,jakarta timur,"jakarta timur, cawang",12,0,115,0
4362,1149,2020-03-27,jakarta timur,"jakarta timur, cawang",1,0,115,0
4363,1149,2020-03-27,jakarta timur,"jakarta timur, cawang",2,0,115,0
4364,1149,2020-03-27,jakarta timur,"jakarta timur, cawang",3,0,115,0
4365,1149,2020-03-27,jakarta timur,"jakarta timur, cawang",5,0,115,0
4366,1149,2020-03-27,jakarta timur,"jakarta timur, cawang",8,0,115,0
4367,1149,2020-03-27,jakarta timur,"jakarta timur, cawang",12,0,115,0
4368,1150,2020-03-28,jakarta timur,"jakarta timur, cawang",1,0,115,0
4369,1150,2020-03-28,jakarta timur,"jakarta timur, cawang",2,0,115,0
4370,1150,2020-03-28,jakarta timur,"jakarta timur, cawang",3,0,115,0
4371,1150,2020-03-28,jakarta timur,"jakarta timur, cawang",5,0,115,0
4372,1150,2020-03-28,jakarta timur,"jakarta timur, cawang",8,0,115,0
4373,1150,2020-03-28,jakarta timur,"jakarta timur, cawang",12,0,115,0
4374,1151,2020-03-30,jakarta timur,"jakarta timur, cawang",1,0,115,0
4375,1151,2020-03-30,jakarta timur,"jakarta timur, cawang",2,0,115,0
4376,1151,2020-03-30,jakarta timur,"jakarta timur, cawang",3,0,115,0
4377,1151,2020-03-30,jakarta timur,"jakarta timur, cawang",5,0,115,0
4378,1151,2020-03-30,jakarta timur,"jakarta timur, cawang",8,0,115,0
4379,1151,2020-03-30,jakarta timur,"jakarta timur, cawang",12,0,115,0
4380,1152,2020-03-01,jakarta timur,"jakarta timur, cililitan",6,43,100,0
4381,1152,2020-03-01,jakarta timur,"jakarta timur, cililitan",7,43,100,0
4382,1153,2020-03-16,jakarta timur,"jakarta timur, cililitan",6,43,100,0
4383,1153,2020-03-16,jakarta timur,"jakarta timur, cililitan",7,43,100,0
4384,1154,2020-03-25,jakarta timur,"jakarta timur, cililitan",6,43,100,0
4385,1154,2020-03-25,jakarta timur,"jakarta timur, cililitan",7,43,100,0
4386,1155,2020-03-28,jakarta timur,"jakarta timur, cililitan",6,43,100,0
4387,1155,2020-03-28,jakarta timur,"jakarta timur, cililitan",7,43,100,0
4388,1156,2020-03-16,jakarta timur,"jakarta timur, tengah",5,0,70,0
4389,1157,2020-03-01,jakarta timur,"jakarta timur, lubang buaya",12,0,20,0
4390,1158,2020-03-01,jakarta timur,"jakarta timur, pondok ranggon",1,10,80,0
4391,1159,2020-03-16,jakarta timur,"jakarta timur, cilangkap",3,0,40,0
4392,1159,2020-03-16,jakarta timur,"jakarta timur, cilangkap",4,0,40,0
4393,1159,2020-03-16,jakarta timur,"jakarta timur, cilangkap",5,0,40,0
4394,1159,2020-03-16,jakarta timur,"jakarta timur, cilangkap",6,0,40,0
4395,1160,2020-03-01,jakarta timur,"jakarta timur, cakung timur",1,207,60,0
4396,1160,2020-03-01,jakarta timur,"jakarta timur, cakung timur",5,207,60,0
4397,1160,2020-03-01,jakarta timur,"jakarta timur, cakung timur",6,207,60,0
4398,1160,2020-03-01,jakarta timur,"jakarta timur, cakung timur",9,207,60,0
4399,1160,2020-03-01,jakarta timur,"jakarta timur, cakung timur",10,207,60,0
4400,1160,2020-03-01,jakarta timur,"jakarta timur, cakung timur",12,207,60,0
4401,1161,2020-03-02,jakarta timur,"jakarta timur, cakung timur",1,207,60,0
4402,1161,2020-03-02,jakarta timur,"jakarta timur, cakung timur",5,207,60,0
4403,1161,2020-03-02,jakarta timur,"jakarta timur, cakung timur",6,207,60,0
4404,1161,2020-03-02,jakarta timur,"jakarta timur, cakung timur",9,207,60,0
4405,1161,2020-03-02,jakarta timur,"jakarta timur, cakung timur",10,207,60,0
4406,1161,2020-03-02,jakarta timur,"jakarta timur, cakung timur",12,207,60,0
4407,1162,2020-03-01,jakarta timur,"jakarta timur, cibubur",3,100,100,0
4408,1163,2020-03-02,jakarta timur,"jakarta timur, ciracas",3,0,40,0
4409,1164,2020-03-01,jakarta timur,"jakarta timur, pekayon",7,0,100,0
4410,1165,2020-03-16,jakarta timur,"jakarta timur, kalisari",10,0,70,0
4411,1166,2020-03-01,jakarta timur,"jakarta timur, cipinang melayu",3,1598,100,0
4412,1166,2020-03-01,jakarta timur,"jakarta timur, cipinang melayu",4,1598,100,0
4413,1167,2020-03-16,jakarta timur,"jakarta timur, cipinang melayu",3,1598,100,0
4414,1167,2020-03-16,jakarta timur,"jakarta timur, cipinang melayu",4,1598,100,0
4415,1168,2020-03-16,jakarta timur,"jakarta timur, pinang ranti",4,0,15,0
4416,1169,2020-03-16,jakarta timur,"jakarta timur, makasar",5,850,20,0
4417,1169,2020-03-16,jakarta timur,"jakarta timur, makasar",7,850,20,0
4418,1170,2020-03-02,jakarta timur,"jakarta timur, pondok bambu",4,0,30,0
4419,1171,2020-04-15,jakarta utara,"jakarta utara, pluit",1,0,30,0
4420,1172,2020-04-06,jakarta barat,"jakarta barat, sukabumi selatan",1,0,90,0
4421,1172,2020-04-06,jakarta barat,"jakarta barat, sukabumi selatan",2,0,90,0
4422,1172,2020-04-06,jakarta barat,"jakarta barat, sukabumi selatan",4,0,90,0
4423,1172,2020-04-06,jakarta barat,"jakarta barat, sukabumi selatan",5,0,90,0
4424,1172,2020-04-06,jakarta barat,"jakarta barat, sukabumi selatan",7,0,90,0
4425,1172,2020-04-06,jakarta barat,"jakarta barat, sukabumi selatan",8,0,90,0
4426,1173,2020-04-30,jakarta barat,"jakarta barat, sukabumi selatan",1,0,90,0
4427,1173,2020-04-30,jakarta barat,"jakarta barat, sukabumi selatan",2,0,90,0
4428,1173,2020-04-30,jakarta barat,"jakarta barat, sukabumi selatan",4,0,90,0
4429,1173,2020-04-30,jakarta barat,"jakarta barat, sukabumi selatan",5,0,90,0
4430,1173,2020-04-30,jakarta barat,"jakarta barat, sukabumi selatan",7,0,90,0
4431,1173,2020-04-30,jakarta barat,"jakarta barat, sukabumi selatan",8,0,90,0
4432,1174,2020-04-27,jakarta barat,"jakarta barat, kedoya selatan",3,0,30,0
4433,1174,2020-04-27,jakarta barat,"jakarta barat, kedoya selatan",5,0,30,0
4434,1175,2020-04-06,jakarta barat,"jakarta barat, cengkareng barat",10,0,15,0
4435,1176,2020-04-06,jakarta barat,"jakarta barat, rawa buaya",2,0,20,0
4436,1176,2020-04-06,jakarta barat,"jakarta barat, rawa buaya",4,0,20,0
4437,1176,2020-04-06,jakarta barat,"jakarta barat, rawa buaya",8,0,20,0
4438,1177,2020-04-27,jakarta barat,"jakarta barat, rawa buaya",2,0,20,0
4439,1177,2020-04-27,jakarta barat,"jakarta barat, rawa buaya",4,0,20,0
4440,1177,2020-04-27,jakarta barat,"jakarta barat, rawa buaya",8,0,20,0
4441,1178,2020-04-06,jakarta barat,"jakarta barat, kembangan utara",1,65,60,0
4442,1178,2020-04-06,jakarta barat,"jakarta barat, kembangan utara",4,65,60,0
4443,1178,2020-04-06,jakarta barat,"jakarta barat, kembangan utara",5,65,60,0
4444,1178,2020-04-06,jakarta barat,"jakarta barat, kembangan utara",10,65,60,0
4445,1179,2020-04-27,jakarta barat,"jakarta barat, kembangan utara",1,65,60,0
4446,1179,2020-04-27,jakarta barat,"jakarta barat, kembangan utara",4,65,60,0
4447,1179,2020-04-27,jakarta barat,"jakarta barat, kembangan utara",5,65,60,0
4448,1179,2020-04-27,jakarta barat,"jakarta barat, kembangan utara",10,65,60,0
4449,1180,2020-04-06,jakarta barat,"jakarta barat, srengseng",5,0,20,0
4450,1180,2020-04-06,jakarta barat,"jakarta barat, srengseng",8,0,20,0
4451,1181,2020-04-06,jakarta barat,"jakarta barat, kembangan selatan",1,0,50,0
4452,1181,2020-04-06,jakarta barat,"jakarta barat, kembangan selatan",5,0,50,0
4453,1182,2020-04-27,jakarta barat,"jakarta barat, kembangan selatan",1,0,50,0
4454,1182,2020-04-27,jakarta barat,"jakarta barat, kembangan selatan",5,0,50,0
4455,1183,2020-04-05,jakarta selatan,"jakarta selatan, cipedak",4,0,50,0
4456,1183,2020-04-05,jakarta selatan,"jakarta selatan, cipedak",5,0,50,0
4457,1184,2020-04-10,jakarta selatan,"jakarta selatan, jagakarsa",3,0,40,0
4458,1185,2020-04-05,jakarta selatan,"jakarta selatan, cilandak timur",1,0,80,0
4459,1185,2020-04-05,jakarta selatan,"jakarta selatan, cilandak timur",3,0,80,0
4460,1186,2020-04-10,jakarta selatan,"jakarta selatan, cilandak timur",1,0,80,0
4461,1186,2020-04-10,jakarta selatan,"jakarta selatan, cilandak timur",3,0,80,0
4462,1187,2020-04-13,jakarta selatan,"jakarta selatan, cilandak timur",1,0,80,0
4463,1187,2020-04-13,jakarta selatan,"jakarta selatan, cilandak timur",3,0,80,0
4464,1188,2020-04-26,jakarta selatan,"jakarta selatan, cilandak timur",1,0,80,0
4465,1188,2020-04-26,jakarta selatan,"jakarta selatan, cilandak timur",3,0,80,0
4466,1189,2020-04-27,jakarta selatan,"jakarta selatan, cilandak timur",1,0,80,0
4467,1189,2020-04-27,jakarta selatan,"jakarta selatan, cilandak timur",3,0,80,0
4468,1190,2020-04-13,jakarta selatan,"jakarta selatan, ragunan",9,0,30,0
4469,1191,2020-04-18,jakarta selatan,"jakarta selatan, pejaten timur",5,0,30,0
4470,1191,2020-04-18,jakarta selatan,"jakarta selatan, pejaten timur",8,0,30,0
4471,1192,2020-04-19,jakarta selatan,"jakarta selatan, pejaten timur",5,0,30,0
4472,1192,2020-04-19,jakarta selatan,"jakarta selatan, pejaten timur",8,0,30,0
4473,1193,2020-04-29,jakarta selatan,"jakarta selatan, pejaten timur",5,0,30,0
4474,1193,2020-04-29,jakarta selatan,"jakarta selatan, pejaten timur",8,0,30,0
4475,1194,2020-04-27,jakarta selatan,"jakarta selatan, jati padang",2,0,70,0
4476,1194,2020-04-27,jakarta selatan,"jakarta selatan, jati padang",3,0,70,0
4477,1194,2020-04-27,jakarta selatan,"jakarta selatan, jati padang",5,0,70,0
4478,1194,2020-04-27,jakarta selatan,"jakarta selatan, jati padang",6,0,70,0
4479,1195,2020-04-29,jakarta selatan,"jakarta selatan, jati padang",2,0,70,0
4480,1195,2020-04-29,jakarta selatan,"jakarta selatan, jati padang",3,0,70,0
4481,1195,2020-04-29,jakarta selatan,"jakarta selatan, jati padang",5,0,70,0
4482,1195,2020-04-29,jakarta selatan,"jakarta selatan, jati padang",6,0,70,0
4483,1196,2020-04-30,jakarta selatan,"jakarta selatan, pejaten barat",4,0,30,0
4484,1196,2020-04-30,jakarta selatan,"jakarta selatan, pejaten barat",7,0,30,0
4485,1196,2020-04-30,jakarta selatan,"jakarta selatan, pejaten barat",8,0,30,0
4486,1197,2020-04-06,jakarta selatan,"jakarta selatan, pondok pinang",5,0,40,0
4487,1197,2020-04-06,jakarta selatan,"jakarta selatan, pondok pinang",8,0,40,0
4488,1198,2020-04-26,jakarta selatan,"jakarta selatan, pondok pinang",5,0,40,0
4489,1198,2020-04-26,jakarta selatan,"jakarta selatan, pondok pinang",8,0,40,0
4490,1199,2020-04-29,jakarta selatan,"jakarta selatan, pondok pinang",5,0,40,0
4491,1199,2020-04-29,jakarta selatan,"jakarta selatan, pondok pinang",8,0,40,0
4492,1200,2020-04-30,jakarta selatan,"jakarta selatan, kebayoran lama selatan",3,0,30,0
4493,1200,2020-04-30,jakarta selatan,"jakarta selatan, kebayoran lama selatan",4,0,30,0
4494,1201,2020-04-06,jakarta selatan,"jakarta selatan, kebon baru",5,0,30,0
4495,1201,2020-04-06,jakarta selatan,"jakarta selatan, kebon baru",6,0,30,0
4496,1201,2020-04-06,jakarta selatan,"jakarta selatan, kebon baru",10,0,30,0
4497,1201,2020-04-06,jakarta selatan,"jakarta selatan, kebon baru",12,0,30,0
4498,1202,2020-04-15,jakarta selatan,"jakarta selatan, kebon baru",5,0,30,0
4499,1202,2020-04-15,jakarta selatan,"jakarta selatan, kebon baru",6,0,30,0
4500,1202,2020-04-15,jakarta selatan,"jakarta selatan, kebon baru",10,0,30,0
4501,1202,2020-04-15,jakarta selatan,"jakarta selatan, kebon baru",12,0,30,0
4502,1203,2020-04-29,jakarta selatan,"jakarta selatan, kebon baru",5,0,30,0
4503,1203,2020-04-29,jakarta selatan,"jakarta selatan, kebon baru",6,0,30,0
4504,1203,2020-04-29,jakarta selatan,"jakarta selatan, kebon baru",10,0,30,0
4505,1203,2020-04-29,jakarta selatan,"jakarta selatan, kebon baru",12,0,30,0
4506,1204,2020-04-29,jakarta selatan,"jakarta selatan, tebet barat",7,0,40,0
4507,1205,2020-04-06,jakarta selatan,"jakarta selatan, kuningan barat",4,0,30,0
4508,1205,2020-04-06,jakarta selatan,"jakarta selatan, kuningan barat",5,0,30,0
4509,1206,2020-04-29,jakarta selatan,"jakarta selatan, bangka",1,0,90,0
4510,1206,2020-04-29,jakarta selatan,"jakarta selatan, bangka",2,0,90,0
4511,1206,2020-04-29,jakarta selatan,"jakarta selatan, bangka",3,0,90,0
4512,1206,2020-04-29,jakarta selatan,"jakarta selatan, bangka",4,0,90,0
4513,1207,2020-04-30,jakarta selatan,"jakarta selatan, bangka",1,0,90,0
4514,1207,2020-04-30,jakarta selatan,"jakarta selatan, bangka",2,0,90,0
4515,1207,2020-04-30,jakarta selatan,"jakarta selatan, bangka",3,0,90,0
4516,1207,2020-04-30,jakarta selatan,"jakarta selatan, bangka",4,0,90,0
4517,1208,2020-04-29,jakarta selatan,"jakarta selatan, pela mampang",1,0,50,0
4518,1208,2020-04-29,jakarta selatan,"jakarta selatan, pela mampang",3,0,50,0
4519,1209,2020-04-26,jakarta selatan,"jakarta selatan, lebak bulus",4,10,70,0
4520,1209,2020-04-26,jakarta selatan,"jakarta selatan, lebak bulus",8,10,70,0
4521,1210,2020-04-27,jakarta selatan,"jakarta selatan, cipete selatan",7,0,50,0
4522,1211,2020-04-27,jakarta selatan,"jakarta selatan, gandaria selatan",7,0,80,0
4523,1212,2020-04-29,jakarta selatan,"jakarta selatan, duren tiga",5,0,50,0
4524,1213,2020-04-30,jakarta selatan,"jakarta selatan, duren tiga",5,0,50,0
4525,1214,2020-04-29,jakarta selatan,"jakarta selatan, rawajati",4,0,15,0
4526,1215,2020-04-29,jakarta selatan,"jakarta selatan, kalibata",4,0,20,0
4527,1215,2020-04-29,jakarta selatan,"jakarta selatan, kalibata",8,0,20,0
4528,1216,2020-04-30,jakarta selatan,"jakarta selatan, kalibata",4,0,20,0
4529,1216,2020-04-30,jakarta selatan,"jakarta selatan, kalibata",8,0,20,0
4530,1217,2020-04-29,jakarta selatan,"jakarta selatan, bintaro",1,0,20,0
