Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air
1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",08,0,5 - 30 cm
1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",010,0,5 - 30 cm
1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",012,0,5 - 30 cm
1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",016,0,5 - 30 cm
1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",05,0,5 - 30 cm
1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",07,0,5 - 30 cm
1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",08,0,5 - 30 cm
1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",010,0,5 - 30 cm
1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",012,0,5 - 30 cm
1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",016,0,5 - 30 cm
1310,3 juni 2020,jakarta barat,"jakarta barat, tegal alur",01,0,10 - 50 cm
1310,3 juni 2020,jakarta barat,"jakarta barat, tegal alur",09,0,10 - 50 cm
1311,5 juni 2020,jakarta barat,"jakarta barat, tegal alur",01,0,10 - 50 cm
1311,5 juni 2020,jakarta barat,"jakarta barat, tegal alur",09,0,10 - 50 cm
1312,4 juni 2020,jakarta barat,"jakarta barat, jelambar baru",06,0,5 - 10 cm
1313,4 juni 2020,jakarta barat,"jakarta barat, kedoya utara",02,0,40 cm
1314,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",01,0,10 - 50 cm
1314,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",02,0,10 - 50 cm
1314,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",03,0,10 - 50 cm
1314,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",04,0,10 - 50 cm
1315,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",01,0,10 - 50 cm
1315,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",02,0,10 - 50 cm
1315,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",03,0,10 - 50 cm
1315,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",04,0,10 - 50 cm
1316,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",01,0,10 - 50 cm
1316,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",02,0,10 - 50 cm
1316,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",03,0,10 - 50 cm
1316,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau pari",04,0,10 - 50 cm
1317,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau untung jawa",01,0,10 - 45 cm
1317,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau untung jawa",02,0,10 - 45 cm
1317,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau untung jawa",03,0,10 - 45 cm
1318,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau untung jawa",01,0,10 - 45 cm
1318,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau untung jawa",02,0,10 - 45 cm
1318,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau untung jawa",03,0,10 - 45 cm
1319,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau tidung",02,0,30 - 50 cm
1319,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau tidung",03,0,30 - 50 cm
1320,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",01,0,10 - 40 cm
1320,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",02,0,10 - 40 cm
1320,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",03,0,10 - 40 cm
1320,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",04,0,10 - 40 cm
1320,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",05,0,10 - 40 cm
1321,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",01,0,10 - 40 cm
1321,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",02,0,10 - 40 cm
1321,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",03,0,10 - 40 cm
1321,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",04,0,10 - 40 cm
1321,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",05,0,10 - 40 cm
1322,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",01,0,10 - 40 cm
1322,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",02,0,10 - 40 cm
1322,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",03,0,10 - 40 cm
1322,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",04,0,10 - 40 cm
1322,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",05,0,10 - 40 cm
1323,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",01,0,10 - 40 cm
1323,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",02,0,10 - 40 cm
1323,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",03,0,10 - 40 cm
1323,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",04,0,10 - 40 cm
1323,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau panggang",05,0,10 - 40 cm
1324,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau kelapa",01,0,10 - 45 cm
1324,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau kelapa",02,0,10 - 45 cm
1324,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau kelapa",03,0,10 - 45 cm
1324,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau kelapa",05,0,10 - 45 cm
1325,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau kelapa",01,0,10 - 45 cm
1325,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau kelapa",02,0,10 - 45 cm
1325,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau kelapa",03,0,10 - 45 cm
1325,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau kelapa",05,0,10 - 45 cm
1326,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",01,0,5 - 20 cm
1326,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",02,0,5 - 20 cm
1326,3 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",03,0,5 - 20 cm
1327,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",01,0,5 - 20 cm
1327,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",02,0,5 - 20 cm
1327,4 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",03,0,5 - 20 cm
1328,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",01,0,5 - 20 cm
1328,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",02,0,5 - 20 cm
1328,5 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",03,0,5 - 20 cm
1329,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",01,0,5 - 20 cm
1329,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",02,0,5 - 20 cm
1329,6 juni 2020,kepulauan seribu,"kepulauan seribu, pulau harapan ",03,0,5 - 20 cm
1330,2 juli 2020,jakarta barat,"jakarta barat, pinangsia",07,0,20 cm
1331,14 juli 2020,jakarta barat,"jakarta barat, srengseng",01,0,30 - 50 cm
1331,14 juli 2020,jakarta barat,"jakarta barat, srengseng",05,0,30 - 50 cm
1331,14 juli 2020,jakarta barat,"jakarta barat, srengseng",08,0,30 - 50 cm
1332,13 agustus 2020,jakarta utara,"jakarta utara, cilincing",09,0,10 cm
1333,25 agustus 2020,jakarta utara,"jakarta utara, marunda",07,0,10 - 30 cm
1334,13 agustus 2020,jakarta barat,"jakarta barat, tegal alur",12,0,15 cm
1335,13 agustus 2020,jakarta barat,"jakarta barat, kapuk",02,0,15 - 20 cm
1335,13 agustus 2020,jakarta barat,"jakarta barat, kapuk",03,0,15 - 20 cm
1335,13 agustus 2020,jakarta barat,"jakarta barat, kapuk",05,0,15 - 20 cm
1335,13 agustus 2020,jakarta barat,"jakarta barat, kapuk",10,0,15 - 20 cm
1335,13 agustus 2020,jakarta barat,"jakarta barat, kapuk",12,0,15 - 20 cm
1335,13 agustus 2020,jakarta barat,"jakarta barat, kapuk",15,0,15 - 20 cm
1335,13 agustus 2020,jakarta barat,"jakarta barat, kapuk",16,0,15 - 20 cm
1336,18 agustus 2020,jakarta barat,"jakarta barat, kota bambu utara",06,0,10 - 30 cm
1336,18 agustus 2020,jakarta barat,"jakarta barat, kota bambu utara",07,0,10 - 30 cm
1337,13 agustus 2020,jakarta selatan,"jakarta selatan, kebon baru",06,0,20 - 30 cm
1338,13 agustus 2020,jakarta selatan,"jakarta selatan, bukit duri",04,0,30 cm
1339,13 agustus 2020,jakarta selatan,"jakarta selatan, bintaro",01,0,20 cm
1340,13 agustus 2020,jakarta selatan,"jakarta selatan, bangka",03,0,20 - 80 cm
1340,13 agustus 2020,jakarta selatan,"jakarta selatan, bangka",04,0,20 - 80 cm
1341,13 agustus 2020,jakarta selatan,"jakarta selatan, cilandak timur",03,0,20 - 60 cm
1342,13 agustus 2020,jakarta pusat,"jakarta pusat, paseban",07,0,20 cm
1343,18 agustus 2020,jakarta pusat,"jakarta pusat, petamburan",03,0,10 - 15 cm
1344,21 september 2020,jakarta pusat,"jakarta pusat, petamburan",08,0,20 cm
1345,22 september 2020,jakarta pusat,"jakarta pusat, petamburan",08,0,20 cm
1346,22 september 2020,jakarta utara,"jakarta utara, pluit",01,0,20 s.d. 50 cm
1346,22 september 2020,jakarta utara,"jakarta utara, pluit",02,0,20 s.d. 50 cm
1347,15 september 2020,jakarta barat,"jakarta barat, kalideres",07,0,10 cm
1348,15 september 2020,jakarta barat,"jakarta barat, kapuk",02,0,5 s.d. 25 cm
1348,15 september 2020,jakarta barat,"jakarta barat, kapuk",03,0,5 s.d. 25 cm
1348,15 september 2020,jakarta barat,"jakarta barat, kapuk",05,0,5 s.d. 25 cm
1348,15 september 2020,jakarta barat,"jakarta barat, kapuk",06,0,5 s.d. 25 cm
1348,15 september 2020,jakarta barat,"jakarta barat, kapuk",010,0,5 s.d. 25 cm
1348,15 september 2020,jakarta barat,"jakarta barat, kapuk",012,0,5 s.d. 25 cm
1348,15 september 2020,jakarta barat,"jakarta barat, kapuk",015,0,5 s.d. 25 cm
1348,15 september 2020,jakarta barat,"jakarta barat, kapuk",016,0,5 s.d. 25 cm
1349,22 september 2020,jakarta barat,"jakarta barat, kapuk",02,0,5 s.d. 25 cm
1349,22 september 2020,jakarta barat,"jakarta barat, kapuk",03,0,5 s.d. 25 cm
1349,22 september 2020,jakarta barat,"jakarta barat, kapuk",05,0,5 s.d. 25 cm
1349,22 september 2020,jakarta barat,"jakarta barat, kapuk",06,0,5 s.d. 25 cm
1349,22 september 2020,jakarta barat,"jakarta barat, kapuk",010,0,5 s.d. 25 cm
1349,22 september 2020,jakarta barat,"jakarta barat, kapuk",012,0,5 s.d. 25 cm
1349,22 september 2020,jakarta barat,"jakarta barat, kapuk",015,0,5 s.d. 25 cm
1349,22 september 2020,jakarta barat,"jakarta barat, kapuk",016,0,5 s.d. 25 cm
1350,23 september 2020,jakarta barat,"jakarta barat, kapuk",02,0,5 s.d. 25 cm
1350,23 september 2020,jakarta barat,"jakarta barat, kapuk",03,0,5 s.d. 25 cm
1350,23 september 2020,jakarta barat,"jakarta barat, kapuk",05,0,5 s.d. 25 cm
1350,23 september 2020,jakarta barat,"jakarta barat, kapuk",06,0,5 s.d. 25 cm
1350,23 september 2020,jakarta barat,"jakarta barat, kapuk",010,0,5 s.d. 25 cm
1350,23 september 2020,jakarta barat,"jakarta barat, kapuk",012,0,5 s.d. 25 cm
1350,23 september 2020,jakarta barat,"jakarta barat, kapuk",015,0,5 s.d. 25 cm
1350,23 september 2020,jakarta barat,"jakarta barat, kapuk",016,0,5 s.d. 25 cm
1351,21 september 2020,jakarta barat,"jakarta barat, rawa buaya",01,0,20 s.d. 30 cm
1351,21 september 2020,jakarta barat,"jakarta barat, rawa buaya",02,0,20 s.d. 30 cm
1351,21 september 2020,jakarta barat,"jakarta barat, rawa buaya",04,0,20 s.d. 30 cm
1352,22 september 2020,jakarta barat,"jakarta barat, rawa buaya",01,0,20 s.d. 30 cm
1352,22 september 2020,jakarta barat,"jakarta barat, rawa buaya",02,0,20 s.d. 30 cm
1352,22 september 2020,jakarta barat,"jakarta barat, rawa buaya",04,0,20 s.d. 30 cm
1353,23 september 2020,jakarta barat,"jakarta barat, rawa buaya",01,0,20 s.d. 30 cm
1353,23 september 2020,jakarta barat,"jakarta barat, rawa buaya",02,0,20 s.d. 30 cm
1353,23 september 2020,jakarta barat,"jakarta barat, rawa buaya",04,0,20 s.d. 30 cm
1354,22 september 2020,jakarta barat,"jakarta barat, cengkareng barat",06,0,15 s.d. 30 cm
1354,22 september 2020,jakarta barat,"jakarta barat, cengkareng barat",07,0,15 s.d. 30 cm
1354,22 september 2020,jakarta barat,"jakarta barat, cengkareng barat",09,0,15 s.d. 30 cm
1354,22 september 2020,jakarta barat,"jakarta barat, cengkareng barat",010,0,15 s.d. 30 cm
1354,22 september 2020,jakarta barat,"jakarta barat, cengkareng barat",014,0,15 s.d. 30 cm
1355,16 september 2020,jakarta barat,"jakarta barat, kedoya selatan",05,0,35 cm
1356,21 september 2020,jakarta barat,"jakarta barat, sukabumi utara",01,0,30 s.d. 80 cm
1356,21 september 2020,jakarta barat,"jakarta barat, sukabumi utara",02,0,30 s.d. 80 cm
1356,21 september 2020,jakarta barat,"jakarta barat, sukabumi utara",03,0,30 s.d. 80 cm
1356,21 september 2020,jakarta barat,"jakarta barat, sukabumi utara",05,0,30 s.d. 80 cm
1356,21 september 2020,jakarta barat,"jakarta barat, sukabumi utara",07,0,30 s.d. 80 cm
1356,21 september 2020,jakarta barat,"jakarta barat, sukabumi utara",08,0,30 s.d. 80 cm
1356,21 september 2020,jakarta barat,"jakarta barat, sukabumi utara",011,0,30 s.d. 80 cm
1357,22 september 2020,jakarta barat,"jakarta barat, sukabumi utara",01,0,30 s.d. 80 cm
1357,22 september 2020,jakarta barat,"jakarta barat, sukabumi utara",02,0,30 s.d. 80 cm
1357,22 september 2020,jakarta barat,"jakarta barat, sukabumi utara",03,0,30 s.d. 80 cm
1357,22 september 2020,jakarta barat,"jakarta barat, sukabumi utara",05,0,30 s.d. 80 cm
1357,22 september 2020,jakarta barat,"jakarta barat, sukabumi utara",07,0,30 s.d. 80 cm
1357,22 september 2020,jakarta barat,"jakarta barat, sukabumi utara",08,0,30 s.d. 80 cm
1357,22 september 2020,jakarta barat,"jakarta barat, sukabumi utara",011,0,30 s.d. 80 cm
1358,21 september 2020,jakarta barat,"jakarta barat, duri kepa",04,0,15 s.d. 20 cm
1358,21 september 2020,jakarta barat,"jakarta barat, duri kepa",05,0,15 s.d. 20 cm
1358,21 september 2020,jakarta barat,"jakarta barat, duri kepa",09,0,15 s.d. 20 cm
1358,21 september 2020,jakarta barat,"jakarta barat, duri kepa",014,0,15 s.d. 20 cm
1359,22 september 2020,jakarta barat,"jakarta barat, duri kepa",04,0,15 s.d. 20 cm
1359,22 september 2020,jakarta barat,"jakarta barat, duri kepa",05,0,15 s.d. 20 cm
1359,22 september 2020,jakarta barat,"jakarta barat, duri kepa",09,0,15 s.d. 20 cm
1359,22 september 2020,jakarta barat,"jakarta barat, duri kepa",014,0,15 s.d. 20 cm
1360,22 september 2020,jakarta barat,"jakarta barat, sukabumi selatan",01,0,120 s.d. 130 cm
1360,22 september 2020,jakarta barat,"jakarta barat, sukabumi selatan",02,0,120 s.d. 130 cm
1361,21 september 2020,jakarta barat,"jakarta barat, palmerah",03,0,30 cm
1362,22 september 2020,jakarta barat,"jakarta barat, palmerah",03,0,30 cm
1363,21 september 2020,jakarta barat,"jakarta barat, kembangan utara",04,15,60 cm
1364,22 september 2020,jakarta barat,"jakarta barat, kembangan utara",04,15,60 cm
1365,21 september 2020,jakarta barat,"jakarta barat, kembangan selatan",01,0,45 cm
1366,22 september 2020,jakarta barat,"jakarta barat, kembangan selatan",01,0,45 cm
1367,21 september 2020,jakarta barat,"jakarta barat, tanjung duren utara",04,0,20 cm
1368,22 september 2020,jakarta barat,"jakarta barat, tanjung duren utara",04,0,20 cm
1369,22 september 2020,jakarta barat,"jakarta barat, jelambar",04,0,25 cm
1370,22 september 2020,jakarta barat,"jakarta barat, krendang",02,0,30 cm
1371,15 september 2020,jakarta selatan,"jakarta selatan, cilandak timur",03,0,100 cm
1372,22 september 2020,jakarta selatan,"jakarta selatan, pejaten timur",05,0,30 cm
1372,22 september 2020,jakarta selatan,"jakarta selatan, pejaten timur",07,0,30 cm
1372,22 september 2020,jakarta selatan,"jakarta selatan, pejaten timur",08,0,30 cm
1373,15 september 2020,jakarta selatan,"jakarta selatan, pondok labu",01,0,10 s.d. 20 cm
1374,16 september 2020,jakarta selatan,"jakarta selatan, pondok labu",01,0,10 s.d. 20 cm
1375,15 september 2020,jakarta selatan,"jakarta selatan, petogogan",03,0,25 s.d. 50 cm
1376,22 september 2020,jakarta selatan,"jakarta selatan, pengadegan",01,23,40 cm
1377,22 september 2020,jakarta selatan,"jakarta selatan, rawajati",03,66,20 s.d. 40 cm
1377,22 september 2020,jakarta selatan,"jakarta selatan, rawajati",07,66,20 s.d. 40 cm
1378,22 september 2020,jakarta selatan,"jakarta selatan, kebon baru",010,0,30 cm
1379,22 september 2020,jakarta timur,"jakarta timur, cawang",01,110,10 s.d. 100 cm
1379,22 september 2020,jakarta timur,"jakarta timur, cawang",02,110,10 s.d. 100 cm
1379,22 september 2020,jakarta timur,"jakarta timur, cawang",03,110,10 s.d. 100 cm
1379,22 september 2020,jakarta timur,"jakarta timur, cawang",05,110,10 s.d. 100 cm
1379,22 september 2020,jakarta timur,"jakarta timur, cawang",08,110,10 s.d. 100 cm
1380,22 september 2020,jakarta timur,"jakarta timur, cililitan",06,158,10 s.d. 50 cm
1380,22 september 2020,jakarta timur,"jakarta timur, cililitan",07,158,10 s.d. 50 cm
1381,22 september 2020,jakarta timur,"jakarta timur, balekambang",02,0,10 s.d. 30 cm
1381,22 september 2020,jakarta timur,"jakarta timur, balekambang",05,0,10 s.d. 30 cm
1382,22 september 2020,jakarta timur,"jakarta timur, bidara cina",07,121,10 s.d. 70 cm
1382,22 september 2020,jakarta timur,"jakarta timur, bidara cina",011,121,10 s.d. 70 cm
1383,28 september 2020,jakarta timur,"jakarta timur, bidara cina",07,121,10 s.d. 70 cm
1383,28 september 2020,jakarta timur,"jakarta timur, bidara cina",011,121,10 s.d. 70 cm
1384,22 september 2020,jakarta timur,"jakarta timur, kampung melayu",04,807,10 s.d. 75 cm
1384,22 september 2020,jakarta timur,"jakarta timur, kampung melayu",05,807,10 s.d. 75 cm
1384,22 september 2020,jakarta timur,"jakarta timur, kampung melayu",07,807,10 s.d. 75 cm
1384,22 september 2020,jakarta timur,"jakarta timur, kampung melayu",08,807,10 s.d. 75 cm
1385,16 oktober 2020,jakarta pusat,"jakarta pusat, cempaka putih barat",08,0,15 cm
1386,16 oktober 2020,jakarta pusat,"jakarta pusat, johar baru",06,0,20 cm
1387,16 oktober 2020,jakarta utara,"jakarta utara, kebon bawang",13,0,30 cm
1388,16 oktober 2020,jakarta utara,"jakarta utara, kebon bawang",0,0,30 cm
1389,20 oktober 2020,jakarta utara,"jakarta utara, rorotan",10,0,15 cm
1390,26 oktober 2020,jakarta utara,"jakarta utara, rawa badak selatan",04,0,10 - 60 cm
1391,26 oktober 2020,jakarta utara,"jakarta utara, rawa badak selatan",08,0,10 - 80 cm
1392,26 oktober 2020,jakarta utara,"jakarta utara, rawa badak selatan",09,0,10 - 80 cm
1393,26 oktober 2020,jakarta utara,"jakarta utara, rawa badak selatan",10,0,10 - 80 cm
1394,26 oktober 2020,jakarta utara,"jakarta utara, rawa badak selatan",11,0,10 - 80 cm
1395,16 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",03,0,20 cm
1396,16 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,20 cm
1397,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,15 cm
1398,16 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",04,0,25 cm
1399,5 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",05,0,10 - 30 cm
1400,9 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",05,0,10 - 30 cm
1401,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",05,0,10 - 30 cm
1402,5 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,20 - 70 cm
1403,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,20 - 70 cm
1404,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,60 cm
1405,5 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 100 cm
1406,9 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 100 cm
1407,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 100 cm
1408,25 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 100 cm
1409,5 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 60 cm
1410,9 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 60 cm
1411,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 60 cm
1412,16 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 60 cm
1413,25 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,10 - 60 cm
1414,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,60 cm
1415,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,100 cm
1416,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",0,0,70 cm
1417,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",10,0,10 cm
1418,11 oktober 2020,jakarta barat,"jakarta barat, kedoya selatan",11,0,50 cm
1419,10 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",02,0,20 cm - 60 cm
1420,11 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",02,0,20 cm - 60 cm
1421,10 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",0,0,20 cm - 60 cm
1422,11 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",0,0,20 cm - 60 cm
1423,9 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",0,0,10 - 60 cm
1424,10 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",0,0,10 - 60 cm
1425,11 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",0,0,10 - 60 cm
1426,9 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",0,0,10 - 60 cm
1427,10 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",0,0,10 - 60 cm
1428,11 oktober 2020,jakarta barat,"jakarta barat, kedoya utara",0,0,10 - 60 cm
1429,10 oktober 2020,jakarta barat,"jakarta barat, sukabumi selatan",08,0,30 cm
1430,11 oktober 2020,jakarta barat,"jakarta barat, sukabumi selatan",08,0,30 cm
1431,16 oktober 2020,jakarta barat,"jakarta barat, sukabumi selatan",08,0,30 cm
1432,16 oktober 2020,jakarta barat,"jakarta barat, sukabumi utara",02,0,20 cm
1433,16 oktober 2020,jakarta barat,"jakarta barat, sukabumi utara",05,0,50 cm
1434,16 oktober 2020,jakarta barat,"jakarta barat, sukabumi utara",0,0,40 - 100 cm
1435,18 oktober 2020,jakarta barat,"jakarta barat, sukabumi utara",0,0,40 - 100 cm
1436,16 oktober 2020,jakarta barat,"jakarta barat, kebon jeruk",04,0,30 cm
