,Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air
3089,868,25 februari 2020,jakarta selatan,"jakarta selatan, petogogan",3,0,10 - 35 
3090,868,25 februari 2020,jakarta selatan,"jakarta selatan, petogogan",7,0,10 - 35 
3091,869,25 februari 2020,jakarta selatan,"jakarta selatan, pulo",3,0,10 - 20 
3092,870,25 februari 2020,jakarta selatan,"jakarta selatan, cipete utara",6,0,10 - 20 
3093,870,25 februari 2020,jakarta selatan,"jakarta selatan, cipete utara",10,0,10 - 20 
3094,871,25 februari 2020,jakarta selatan,"jakarta selatan, cipulir",7,0,100
3095,871,25 februari 2020,jakarta selatan,"jakarta selatan, cipulir",10,0,100
3096,872,20 februari 2020,jakarta selatan,"jakarta selatan, kebayoran lama selatan",4,0,10 - 30 
3097,873,25 februari 2020,jakarta selatan,"jakarta selatan, kebayoran lama selatan",4,0,10 - 30 
3098,874,20 februari 2020,jakarta selatan,"jakarta selatan, pondok pinang",1,0,10 - 60 
3099,874,20 februari 2020,jakarta selatan,"jakarta selatan, pondok pinang",5,0,10 - 60 
3100,874,20 februari 2020,jakarta selatan,"jakarta selatan, pondok pinang",,0,10 - 60 
3101,875,25 februari 2020,jakarta selatan,"jakarta selatan, pondok pinang",1,0,10 - 60 
3102,875,25 februari 2020,jakarta selatan,"jakarta selatan, pondok pinang",5,0,10 - 60 
3103,875,25 februari 2020,jakarta selatan,"jakarta selatan, pondok pinang",,0,10 - 60 
3104,876,23 februari 2020,jakarta selatan,"jakarta selatan, bangka",1,0,10 - 30 
3105,876,23 februari 2020,jakarta selatan,"jakarta selatan, bangka",6,0,10 - 30 
3106,877,25 februari 2020,jakarta selatan,"jakarta selatan, bangka",1,0,10 - 30 
3107,877,25 februari 2020,jakarta selatan,"jakarta selatan, bangka",6,0,10 - 30 
3108,878,25 februari 2020,jakarta selatan,"jakarta selatan, kuningan barat",4,0,10 - 30 
3109,878,25 februari 2020,jakarta selatan,"jakarta selatan, kuningan barat",5,0,10 - 30 
3110,879,23 februari 2020,jakarta selatan,"jakarta selatan, mampang prapatan",5,0,120
3111,879,23 februari 2020,jakarta selatan,"jakarta selatan, mampang prapatan",,0,120
3112,880,22 februari 2020,jakarta selatan,"jakarta selatan, pela mampang",4,0,10 - 30 
3113,880,22 februari 2020,jakarta selatan,"jakarta selatan, pela mampang",6,0,10 - 30 
3114,881,25 februari 2020,jakarta selatan,"jakarta selatan, pela mampang",4,0,10 - 30 
3115,881,25 februari 2020,jakarta selatan,"jakarta selatan, pela mampang",6,0,10 - 30 
3116,882,8 februari 2020,jakarta selatan,"jakarta selatan, cikoko",1,0,10 - 25 
3117,882,8 februari 2020,jakarta selatan,"jakarta selatan, cikoko",4,0,10 - 25 
3118,883,23 februari 2020,jakarta selatan,"jakarta selatan, cikoko",1,0,10 - 25 
3119,883,23 februari 2020,jakarta selatan,"jakarta selatan, cikoko",4,0,10 - 25 
3120,884,8 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",1,121,50 - 150 
3121,884,8 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",2,121,50 - 150 
3122,884,8 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",7,121,50 - 150 
3123,885,20 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",1,121,50 - 150 
3124,885,20 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",2,121,50 - 150 
3125,885,20 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",7,121,50 - 150 
3126,886,22 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",1,121,50 - 150 
3127,886,22 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",2,121,50 - 150 
3128,886,22 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",7,121,50 - 150 
3129,887,23 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",1,121,50 - 150 
3130,887,23 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",2,121,50 - 150 
3131,887,23 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",7,121,50 - 150 
3132,888,24 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",1,121,50 - 150 
3133,888,24 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",2,121,50 - 150 
3134,888,24 februari 2020,jakarta selatan,"jakarta selatan, pengadegan",7,121,50 - 150 
3135,889,8 februari 2020,jakarta selatan,"jakarta selatan, rawajati",1,282,200
3136,889,8 februari 2020,jakarta selatan,"jakarta selatan, rawajati",3,282,200
3137,889,8 februari 2020,jakarta selatan,"jakarta selatan, rawajati",6,282,200
3138,889,8 februari 2020,jakarta selatan,"jakarta selatan, rawajati",7,282,200
3139,890,20 februari 2020,jakarta selatan,"jakarta selatan, rawajati",1,282,200
3140,890,20 februari 2020,jakarta selatan,"jakarta selatan, rawajati",3,282,200
3141,890,20 februari 2020,jakarta selatan,"jakarta selatan, rawajati",6,282,200
3142,890,20 februari 2020,jakarta selatan,"jakarta selatan, rawajati",7,282,200
3143,891,22 februari 2020,jakarta selatan,"jakarta selatan, rawajati",1,282,200
3144,891,22 februari 2020,jakarta selatan,"jakarta selatan, rawajati",3,282,200
3145,891,22 februari 2020,jakarta selatan,"jakarta selatan, rawajati",6,282,200
3146,891,22 februari 2020,jakarta selatan,"jakarta selatan, rawajati",7,282,200
3147,892,24 februari 2020,jakarta selatan,"jakarta selatan, rawajati",1,282,200
3148,892,24 februari 2020,jakarta selatan,"jakarta selatan, rawajati",3,282,200
3149,892,24 februari 2020,jakarta selatan,"jakarta selatan, rawajati",6,282,200
3150,892,24 februari 2020,jakarta selatan,"jakarta selatan, rawajati",7,282,200
3151,893,22 februari 2020,jakarta selatan,"jakarta selatan, duren tiga",5,0,10 - 50 
3152,893,22 februari 2020,jakarta selatan,"jakarta selatan, duren tiga",,0,10 - 50 
3153,894,23 februari 2020,jakarta selatan,"jakarta selatan, duren tiga",5,0,10 - 50 
3154,894,23 februari 2020,jakarta selatan,"jakarta selatan, duren tiga",,0,10 - 50 
3155,895,25 februari 2020,jakarta selatan,"jakarta selatan, duren tiga",5,0,10 - 50 
3156,895,25 februari 2020,jakarta selatan,"jakarta selatan, duren tiga",,0,10 - 50 
3157,896,25 februari 2020,jakarta selatan,"jakarta selatan, jati padang",6,0,30 - 40 
3158,897,25 februari 2020,jakarta selatan,"jakarta selatan, kebagusan",6,0,5 - 40 
3159,897,25 februari 2020,jakarta selatan,"jakarta selatan, kebagusan",7,0,5 - 40 
3160,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",3,329,30 - 120 
3161,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",4,329,30 - 120 
3162,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",5,329,30 - 120 
3163,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",6,329,30 - 120 
3164,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",7,329,30 - 120 
3165,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",8,329,30 - 120 
3166,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",9,329,30 - 120 
3167,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",10,329,30 - 120 
3168,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",11,329,30 - 120 
3169,898,8 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",12,329,30 - 120 
3170,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",3,329,30 - 120 
3171,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",4,329,30 - 120 
3172,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",5,329,30 - 120 
3173,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",6,329,30 - 120 
3174,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",7,329,30 - 120 
3175,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",8,329,30 - 120 
3176,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",9,329,30 - 120 
3177,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",10,329,30 - 120 
3178,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",11,329,30 - 120 
3179,899,16 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",12,329,30 - 120 
3180,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",3,329,30 - 120 
3181,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",4,329,30 - 120 
3182,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",5,329,30 - 120 
3183,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",6,329,30 - 120 
3184,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",7,329,30 - 120 
3185,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",8,329,30 - 120 
3186,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",9,329,30 - 120 
3187,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",10,329,30 - 120 
3188,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",11,329,30 - 120 
3189,900,20 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",12,329,30 - 120 
3190,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",3,329,30 - 120 
3191,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",4,329,30 - 120 
3192,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",5,329,30 - 120 
3193,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",6,329,30 - 120 
3194,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",7,329,30 - 120 
3195,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",8,329,30 - 120 
3196,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",9,329,30 - 120 
3197,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",10,329,30 - 120 
3198,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",11,329,30 - 120 
3199,901,24 februari 2020,jakarta selatan,"jakarta selatan, pejaten timur",12,329,30 - 120 
3200,902,23 februari 2020,jakarta selatan,"jakarta selatan, ragunan",4,0,25 - 50 
3201,902,23 februari 2020,jakarta selatan,"jakarta selatan, ragunan",9,0,25 - 50 
3202,903,25 februari 2020,jakarta selatan,"jakarta selatan, ragunan",4,0,25 - 50 
3203,903,25 februari 2020,jakarta selatan,"jakarta selatan, ragunan",9,0,25 - 50 
3204,904,25 februari 2020,jakarta selatan,"jakarta selatan, pasar minggu",5,0,15
3205,905,20 februari 2020,jakarta selatan,"jakarta selatan, bintaro",5,0,10 - 30 
3206,905,20 februari 2020,jakarta selatan,"jakarta selatan, bintaro",,0,10 - 30 
3207,906,25 februari 2020,jakarta selatan,"jakarta selatan, bintaro",5,0,10 - 30 
3208,906,25 februari 2020,jakarta selatan,"jakarta selatan, bintaro",,0,10 - 30 
3209,907,25 februari 2020,jakarta selatan,"jakarta selatan, petukangan selatan",1,0,10 - 30 
3210,907,25 februari 2020,jakarta selatan,"jakarta selatan, petukangan selatan",6,0,10 - 30 
3211,908,23 februari 2020,jakarta selatan,"jakarta selatan, guntur",6,0,40
3212,909,22 februari 2020,jakarta selatan,"jakarta selatan, karet semanggi",4,0,10 - 80 
3213,910,23 februari 2020,jakarta selatan,"jakarta selatan, karet semanggi",4,0,10 - 80 
3214,911,25 februari 2020,jakarta selatan,"jakarta selatan, karet semanggi",4,0,10 - 80 
3215,912,23 februari 2020,jakarta selatan,"jakarta selatan, pasar manggis",5,0,40
3216,913,23 februari 2020,jakarta selatan,"jakarta selatan, karet",2,0,20 - 30 
3217,913,23 februari 2020,jakarta selatan,"jakarta selatan, karet",7,0,20 - 30 
3218,914,23 februari 2020,jakarta selatan,"jakarta selatan, menteng atas",7,0,20
3219,915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",1,15,10 - 80 
3220,915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",4,15,10 - 80 
3221,915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",5,15,10 - 80 
3222,915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",9,15,10 - 80 
3223,915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",10,15,10 - 80 
3224,915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",11,15,10 - 80 
3225,916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",1,15,10 - 80 
3226,916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",4,15,10 - 80 
3227,916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",5,15,10 - 80 
3228,916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",9,15,10 - 80 
3229,916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",10,15,10 - 80 
3230,916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",11,15,10 - 80 
3231,917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",1,15,10 - 80 
3232,917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",4,15,10 - 80 
3233,917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",5,15,10 - 80 
3234,917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",9,15,10 - 80 
3235,917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",10,15,10 - 80 
3236,917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",11,15,10 - 80 
3237,918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",1,15,10 - 80 
3238,918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",4,15,10 - 80 
3239,918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",5,15,10 - 80 
3240,918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",9,15,10 - 80 
3241,918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",10,15,10 - 80 
3242,918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",11,15,10 - 80 
3243,919,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai selatan",2,0,20 - 30 
3244,919,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai selatan",5,0,20 - 30 
3245,920,8 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",6,0,10 - 100 
3246,920,8 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",8,0,10 - 100 
3247,920,8 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",11,0,10 - 100 
3248,920,8 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",12,0,10 - 100 
3249,921,25 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",6,0,10 - 100 
3250,921,25 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",8,0,10 - 100 
3251,921,25 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",11,0,10 - 100 
3252,921,25 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",12,0,10 - 100 
3253,922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",1,420,10 - 60 
3254,922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",2,420,10 - 60 
3255,922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",4,420,10 - 60 
3256,922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",5,420,10 - 60 
3257,922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",6,420,10 - 60 
3258,922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",8,420,10 - 60 
3259,922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 
3260,922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 
3261,923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",1,420,10 - 60 
3262,923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",2,420,10 - 60 
3263,923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",4,420,10 - 60 
3264,923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",5,420,10 - 60 
3265,923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",6,420,10 - 60 
3266,923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",8,420,10 - 60 
3267,923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 
3268,923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 
3269,924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",1,420,10 - 60 
3270,924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",2,420,10 - 60 
3271,924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",4,420,10 - 60 
3272,924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",5,420,10 - 60 
3273,924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",6,420,10 - 60 
3274,924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",8,420,10 - 60 
3275,924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 
3276,924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 
3277,925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",1,420,10 - 60 
3278,925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",2,420,10 - 60 
3279,925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",4,420,10 - 60 
3280,925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",5,420,10 - 60 
3281,925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",6,420,10 - 60 
3282,925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",8,420,10 - 60 
3283,925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 
3284,925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 
3285,926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",1,420,10 - 60 
3286,926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",2,420,10 - 60 
3287,926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",4,420,10 - 60 
3288,926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",5,420,10 - 60 
3289,926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",6,420,10 - 60 
3290,926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",8,420,10 - 60 
3291,926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 
3292,926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 
3293,927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",1,0,10 - 130 
3294,927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",8,0,10 - 130 
3295,927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",10,0,10 - 130 
3296,927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",11,0,10 - 130 
3297,927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",,0,10 - 130 
3298,928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",3,98,10 - 100 
3299,928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",6,98,10 - 100 
3300,928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",7,98,10 - 100 
3301,928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",8,98,10 - 100 
3302,928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",9,98,10 - 100 
3303,929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",3,98,10 - 100 
3304,929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",6,98,10 - 100 
3305,929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",7,98,10 - 100 
3306,929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",8,98,10 - 100 
3307,929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",9,98,10 - 100 
3308,930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",5,630,5 - 100 
3309,930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",6,630,5 - 100 
3310,930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",7,630,5 - 100 
3311,930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",8,630,5 - 100 
3312,930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",9,630,5 - 100 
3313,930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",10,630,5 - 100 
3314,930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",12,630,5 - 100 
3315,931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",5,630,5 - 100 
3316,931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",6,630,5 - 100 
3317,931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",7,630,5 - 100 
3318,931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",8,630,5 - 100 
